constructorId,name,points,status,raceId
toro_rosso,Toro Rosso,1,Finished,16
sauber,Sauber,1,Finished,3
sauber,Sauber,1,Finished,4
toro_rosso,Toro Rosso,1,Finished,7
toro_rosso,Toro Rosso,1,Finished,9
sauber,Sauber,1,Finished,3
sauber,Sauber,1,Finished,14
toro_rosso,Toro Rosso,1,Finished,15
toro_rosso,Toro Rosso,1,Finished,18
lotus_f1,Lotus F1,1,Finished,1
toro_rosso,Toro Rosso,1,Finished,2
sauber,Sauber,1,Finished,3
lotus_f1,Lotus F1,1,Finished,6
sauber,Sauber,1,Finished,8
sauber,Sauber,1,Finished,9
toro_rosso,Toro Rosso,1,Finished,11
toro_rosso,Toro Rosso,1,Finished,16
toro_rosso,Toro Rosso,1,Finished,17
toro_rosso,Toro Rosso,1,Finished,6
sauber,Sauber,1,Finished,10
sauber,Sauber,1,Finished,11
sauber,Sauber,1,Finished,13
toro_rosso,Toro Rosso,1,Finished,15
lotus_f1,Lotus F1,1,Finished,17
toro_rosso,Toro Rosso,1,Finished,1
toro_rosso,Toro Rosso,1,Finished,10
renault,Renault,1,Finished,15
renault,Renault,1,Finished,16
haas,Haas F1 Team,1,Finished,6
sauber,Sauber,1,Finished,8
toro_rosso,Toro Rosso,1,Finished,12
renault,Renault,1,Finished,1
haas,Haas F1 Team,1,Finished,3
toro_rosso,Toro Rosso,1,Finished,4
renault,Renault,1,Finished,6
sauber,Sauber,1,Finished,8
toro_rosso,Toro Rosso,1,Finished,11
racing_point,Racing Point,1,Finished,2
haas,Haas F1 Team,1,Finished,5
haas,Haas F1 Team,1,Finished,6
renault,Renault,1,Finished,10
racing_point,Racing Point,1,Finished,13
alfa,Alfa Romeo,1,Finished,15
renault,Renault,1,Finished,16
toro_rosso,Toro Rosso,1,Finished,20
alphatauri,AlphaTauri,1,Finished,5
racing_point,Racing Point,1,Finished,7
racing_point,Racing Point,1,Finished,8
alfa,Alfa Romeo,1,Finished,11
alfa,Alfa Romeo,1,Finished,13
renault,Renault,1,Finished,14
racing_point,Racing Point,1,Finished,17
aston_martin,Aston Martin,1,Finished,1
alpine,Alpine F1 Team,1,Finished,2
alphatauri,AlphaTauri,1,Finished,3
alfa,Alfa Romeo,1,Finished,6
aston_martin,Aston Martin,1,Finished,7
alphatauri,AlphaTauri,1,Finished,10
alpine,Alpine F1 Team,1,Finished,14
alfa,Alfa Romeo,1,Finished,1
aston_martin,Aston Martin,1,Finished,5
aston_martin,Aston Martin,1,Finished,7
alpine,Alpine F1 Team,1,Finished,8
aston_martin,Aston Martin,1,Finished,9
haas,Haas F1 Team,1,Finished,10
aston_martin,Aston Martin,1,Finished,12
aston_martin,Aston Martin,1,Finished,15
alfa,Alfa Romeo,1,Finished,16
alphatauri,AlphaTauri,1,Finished,17
alphatauri,AlphaTauri,1,Finished,19
aston_martin,Aston Martin,1,Finished,21
aston_martin,Aston Martin,1,Finished,22
renault,Renault,8,Finished,7
sauber,Sauber,8,Finished,10
renault,Renault,8,Finished,19
sauber,Sauber,8,Finished,1
lotus_f1,Lotus F1,8,Finished,3
lotus_f1,Lotus F1,8,Finished,9
sauber,Sauber,8,Finished,10
lotus_f1,Lotus F1,8,Finished,14
lotus_f1,Lotus F1,8,Finished,15
sauber,Sauber,8,Finished,18
lotus_f1,Lotus F1,8,Finished,19
lotus_f1,Lotus F1,8,Finished,2
lotus_f1,Lotus F1,8,Finished,10
sauber,Sauber,8,Finished,15
sauber,Sauber,8,Finished,18
toro_rosso,Toro Rosso,8,Finished,14
sauber,Sauber,8,Finished,15
haas,Haas F1 Team,8,Finished,1
toro_rosso,Toro Rosso,8,Finished,2
toro_rosso,Toro Rosso,8,Finished,5
toro_rosso,Toro Rosso,8,Finished,18
toro_rosso,Toro Rosso,8,Finished,20
toro_rosso,Toro Rosso,8,Finished,6
haas,Haas F1 Team,8,Finished,9
renault,Renault,8,Finished,10
renault,Renault,8,Finished,12
renault,Renault,8,Finished,14
renault,Renault,8,Finished,20
renault,Renault,8,Finished,2
renault,Renault,8,Finished,3
sauber,Sauber,8,Finished,4
haas,Haas F1 Team,8,Finished,8
renault,Renault,8,Finished,10
haas,Haas F1 Team,8,Finished,11
toro_rosso,Toro Rosso,8,Finished,12
renault,Renault,8,Finished,18
renault,Renault,8,Finished,21
haas,Haas F1 Team,8,Finished,1
racing_point,Racing Point,8,Finished,4
toro_rosso,Toro Rosso,8,Finished,11
racing_point,Racing Point,8,Finished,13
renault,Renault,8,Finished,19
renault,Renault,8,Finished,20
racing_point,Racing Point,8,Finished,1
racing_point,Racing Point,8,Finished,2
renault,Renault,8,Finished,4
racing_point,Racing Point,8,Finished,5
renault,Renault,8,Finished,8
alphatauri,AlphaTauri,8,Finished,11
racing_point,Racing Point,8,Finished,13
alphatauri,AlphaTauri,8,Finished,15
alphatauri,AlphaTauri,8,Finished,5
alpine,Alpine F1 Team,8,Finished,6
alphatauri,AlphaTauri,8,Finished,11
alpine,Alpine F1 Team,8,Finished,15
alphatauri,AlphaTauri,8,Finished,16
aston_martin,Aston Martin,8,Finished,20
alphatauri,AlphaTauri,8,Finished,21
alfa,Alfa Romeo,8,Finished,1
alpine,Alpine F1 Team,8,Finished,2
alfa,Alfa Romeo,8,Finished,6
aston_martin,Aston Martin,8,Finished,8
alpine,Alpine F1 Team,8,Finished,9
alpine,Alpine F1 Team,8,Finished,12
alpine,Alpine F1 Team,8,Finished,15
aston_martin,Aston Martin,8,Finished,17
aston_martin,Aston Martin,8,Finished,18
renault,Renault,18,Finished,2
renault,Renault,12,Finished,3
renault,Renault,10,Finished,4
renault,Renault,15,Finished,6
renault,Renault,10,Finished,9
renault,Renault,10,Finished,12
renault,Renault,15,Finished,13
renault,Renault,10,Finished,17
renault,Renault,10,Finished,19
renault,Renault,15,Finished,1
renault,Renault,15,Finished,2
sauber,Sauber,10,Finished,6
renault,Renault,10,Finished,7
sauber,Sauber,18,Finished,2
lotus_f1,Lotus F1,10,Finished,2
lotus_f1,Lotus F1,18,Finished,4
lotus_f1,Lotus F1,15,Finished,4
lotus_f1,Lotus F1,15,Finished,5
lotus_f1,Lotus F1,12,Finished,5
sauber,Sauber,10,Finished,5
lotus_f1,Lotus F1,18,Finished,7
sauber,Sauber,15,Finished,7
lotus_f1,Lotus F1,18,Finished,8
lotus_f1,Lotus F1,10,Finished,9
lotus_f1,Lotus F1,15,Finished,10
sauber,Sauber,12,Finished,10
lotus_f1,Lotus F1,18,Finished,11
lotus_f1,Lotus F1,15,Finished,11
lotus_f1,Lotus F1,15,Finished,12
sauber,Sauber,18,Finished,13
lotus_f1,Lotus F1,10,Finished,13
sauber,Sauber,15,Finished,15
lotus_f1,Lotus F1,10,Finished,16
lotus_f1,Lotus F1,25,Finished,18
lotus_f1,Lotus F1,25,Finished,1
lotus_f1,Lotus F1,18,Finished,3
lotus_f1,Lotus F1,18,Finished,4
lotus_f1,Lotus F1,15,Finished,4
lotus_f1,Lotus F1,18,Finished,5
lotus_f1,Lotus F1,10,Finished,8
lotus_f1,Lotus F1,18,Finished,9
lotus_f1,Lotus F1,15,Finished,9
lotus_f1,Lotus F1,18,Finished,10
sauber,Sauber,10,Finished,12
lotus_f1,Lotus F1,15,Finished,13
lotus_f1,Lotus F1,18,Finished,14
lotus_f1,Lotus F1,15,Finished,14
sauber,Sauber,12,Finished,14
lotus_f1,Lotus F1,15,Finished,15
lotus_f1,Lotus F1,10,Finished,15
lotus_f1,Lotus F1,15,Finished,16
lotus_f1,Lotus F1,12,Finished,17
lotus_f1,Lotus F1,18,Finished,18
sauber,Sauber,10,Finished,1
toro_rosso,Toro Rosso,12,Finished,10
lotus_f1,Lotus F1,15,Finished,11
toro_rosso,Toro Rosso,12,Finished,16
haas,Haas F1 Team,10,Finished,2
toro_rosso,Toro Rosso,12,Finished,14
toro_rosso,Toro Rosso,12,Finished,2
haas,Haas F1 Team,10,Finished,2
renault,Renault,10,Finished,4
renault,Renault,10,Finished,11
toro_rosso,Toro Rosso,15,Finished,11
racing_point,Racing Point,12,Finished,11
renault,Renault,12,Finished,14
renault,Renault,10,Finished,14
toro_rosso,Toro Rosso,18,Finished,20
alfa,Alfa Romeo,12,Finished,20
alfa,Alfa Romeo,10,Finished,20
racing_point,Racing Point,12,Finished,3
renault,Renault,12,Finished,4
renault,Renault,13,Finished,7
renault,Renault,10,Finished,7
alphatauri,AlphaTauri,25,Finished,8
racing_point,Racing Point,15,Finished,8
renault,Renault,12,Finished,9
racing_point,Racing Point,10,Finished,9
racing_point,Racing Point,12,Finished,10
renault,Renault,10,Finished,10
renault,Renault,15,Finished,11
racing_point,Racing Point,12,Finished,11
renault,Renault,15,Finished,13
alphatauri,AlphaTauri,12,Finished,13
racing_point,Racing Point,18,Finished,14
racing_point,Racing Point,25,Finished,16
renault,Renault,18,Finished,16
racing_point,Racing Point,15,Finished,16
renault,Renault,10,Finished,16
renault,Renault,7,Finished,17
aston_martin,Aston Martin,10,Finished,5
aston_martin,Aston Martin,18,Finished,6
alphatauri,AlphaTauri,15,Finished,6
alpine,Alpine F1 Team,25,Finished,11
alpine,Alpine F1 Team,12,Finished,11
alphatauri,AlphaTauri,11,Finished,11
aston_martin,Aston Martin,5,Finished,12
alpine,Alpine F1 Team,3,Finished,12
alphatauri,AlphaTauri,12,Finished,18
alpine,Alpine F1 Team,15,Finished,20
alpine,Alpine F1 Team,10,Finished,20
alpine,Alpine F1 Team,12,Finished,21
alphatauri,AlphaTauri,12,Finished,22
alphatauri,AlphaTauri,10,Finished,22
haas,Haas F1 Team,10,Finished,1
alfa,Alfa Romeo,10,Finished,4
alphatauri,AlphaTauri,10,Finished,8
alpine,Alpine F1 Team,10,Finished,10
alpine,Alpine F1 Team,10,Finished,11
alpine,Alpine F1 Team,10,Finished,14
alpine,Alpine F1 Team,12,Finished,18
alpine,Alpine F1 Team,10,Finished,21
williams,Williams,1,Finished,1
williams,Williams,4,Finished,2
williams,Williams,1,Finished,3
williams,Williams,12,Finished,9
williams,Williams,10,Finished,10
williams,Williams,1,Finished,10
williams,Williams,8,Finished,12
williams,Williams,6,Finished,14
williams,Williams,1,Finished,14
williams,Williams,8,Finished,15
williams,Williams,1,Finished,15
williams,Williams,2,Finished,16
williams,Williams,6,Finished,17
williams,Williams,1,Finished,17
williams,Williams,2,Finished,7
williams,Williams,1,Finished,12
williams,Williams,8,Finished,2
williams,Williams,6,Finished,3
williams,Williams,4,Finished,3
williams,Williams,25,Finished,5
williams,Williams,1,Finished,6
williams,Williams,1,Finished,8
williams,Williams,2,Finished,9
williams,Williams,6,Finished,11
williams,Williams,1,Finished,13
williams,Williams,4,Finished,15
williams,Williams,1,Finished,17
williams,Williams,10,Finished,18
williams,Williams,4,Finished,18
williams,Williams,2,Finished,19
williams,Williams,1,Finished,19
williams,Williams,4,Finished,18
williams,Williams,10,Finished,1
williams,Williams,6,Finished,2
williams,Williams,4,Finished,2
williams,Williams,6,Finished,3
williams,Williams,4,Finished,3
williams,Williams,6,Finished,4
williams,Williams,10,Finished,5
williams,Williams,6,Finished,7
williams,Williams,15,Finished,8
williams,Williams,12,Finished,8
williams,Williams,18,Finished,9
williams,Williams,18,Finished,10
williams,Williams,10,Finished,11
williams,Williams,4,Finished,11
williams,Williams,15,Finished,12
williams,Williams,15,Finished,13
williams,Williams,12,Finished,13
williams,Williams,10,Finished,14
williams,Williams,8,Finished,15
williams,Williams,6,Finished,15
williams,Williams,15,Finished,16
williams,Williams,12,Finished,17
williams,Williams,10,Finished,17
williams,Williams,15,Finished,18
williams,Williams,36,Finished,19
williams,Williams,30,Finished,19
williams,Williams,12,Finished,1
williams,Williams,10,Finished,2
williams,Williams,8,Finished,2
williams,Williams,10,Finished,3
williams,Williams,8,Finished,3
williams,Williams,12,Finished,4
williams,Williams,12,Finished,5
williams,Williams,8,Finished,5
williams,Williams,15,Finished,7
williams,Williams,8,Finished,7
williams,Williams,15,Finished,8
williams,Williams,10,Finished,8
williams,Williams,12,Finished,9
williams,Williams,10,Finished,9
williams,Williams,8,Finished,11
williams,Williams,15,Finished,12
williams,Williams,12,Finished,12
williams,Williams,10,Finished,13
williams,Williams,10,Finished,14
williams,Williams,12,Finished,15
williams,Williams,15,Finished,17
williams,Williams,8,Finished,17
williams,Williams,4,Finished,19
williams,Williams,10,Finished,1
williams,Williams,4,Finished,1
williams,Williams,8,Finished,3
williams,Williams,1,Finished,3
williams,Williams,12,Finished,4
williams,Williams,10,Finished,4
williams,Williams,10,Finished,5
williams,Williams,4,Finished,5
williams,Williams,15,Finished,7
williams,Williams,8,Finished,8
williams,Williams,1,Finished,8
williams,Williams,4,Finished,13
williams,Williams,1,Finished,13
williams,Williams,8,Finished,14
williams,Williams,2,Finished,14
williams,Williams,10,Finished,16
williams,Williams,2,Finished,17
williams,Williams,1,Finished,17
williams,Williams,4,Finished,19
williams,Williams,2,Finished,19
williams,Williams,2,Finished,21
williams,Williams,8,Finished,1
williams,Williams,8,Finished,3
williams,Williams,2,Finished,6
williams,Williams,15,Finished,8
williams,Williams,4,Finished,12
williams,Williams,6,Finished,13
williams,Williams,4,Finished,13
williams,Williams,4,Finished,14
williams,Williams,6,Finished,19
williams,Williams,4,Finished,4
williams,Williams,1,Finished,11
williams,Williams,6,Finished,11
williams,Williams,4,Finished,11
williams,Williams,9,Finished,12
williams,Williams,1,Finished,12
williams,Williams,2,Finished,14
williams,Williams,1,Finished,15
williams,Williams,1,Finished,3
williams,Williams,2,Finished,5
williams,Williams,1,Finished,14
williams,Williams,2,Finished,16
williams,Williams,2,Finished,18
force_india,Force India,2,Finished,1
force_india,Force India,6,Finished,2
force_india,Force India,10,Finished,3
force_india,Force India,6,Finished,5
force_india,Force India,4,Finished,6
force_india,Force India,2,Finished,6
force_india,Force India,2,Finished,7
force_india,Force India,8,Finished,9
force_india,Force India,4,Finished,10
force_india,Force India,10,Finished,13
force_india,Force India,1,Finished,13
force_india,Force India,2,Finished,15
force_india,Force India,8,Finished,17
force_india,Force India,1,Finished,2
force_india,Force India,8,Finished,10
force_india,Force India,6,Finished,12
force_india,Force India,8,Finished,14
force_india,Force India,1,Finished,16
force_india,Force India,4,Finished,18
force_india,Force India,2,Finished,18
force_india,Force India,1,Finished,1
force_india,Force India,6,Finished,2
force_india,Force India,2,Finished,2
force_india,Force India,8,Finished,4
force_india,Force India,6,Finished,6
force_india,Force India,4,Finished,6
force_india,Force India,10,Finished,8
force_india,Force India,6,Finished,8
force_india,Force India,2,Finished,10
force_india,Force India,12,Finished,12
force_india,Force India,1,Finished,12
force_india,Force India,4,Finished,13
force_india,Force India,12,Finished,14
force_india,Force India,6,Finished,15
force_india,Force India,8,Finished,16
force_india,Force India,4,Finished,17
force_india,Force India,2,Finished,18
force_india,Force India,4,Finished,19
force_india,Force India,10,Finished,20
force_india,Force India,6,Finished,1
force_india,Force India,4,Finished,1
force_india,Force India,4,Finished,3
force_india,Force India,12,Finished,4
force_india,Force India,6,Finished,5
force_india,Force India,10,Finished,6
force_india,Force India,2,Finished,6
force_india,Force India,6,Finished,8
force_india,Force India,2,Finished,8
force_india,Force India,2,Finished,11
force_india,Force India,1,Finished,13
force_india,Force India,4,Finished,16
force_india,Force India,2,Finished,16
force_india,Force India,8,Finished,17
force_india,Force India,1,Finished,17
force_india,Force India,8,Finished,1
force_india,Force India,1,Finished,1
force_india,Force India,10,Finished,2
force_india,Force India,15,Finished,3
force_india,Force India,10,Finished,3
force_india,Force India,8,Finished,4
force_india,Force India,2,Finished,4
force_india,Force India,10,Finished,7
force_india,Force India,8,Finished,8
force_india,Force India,2,Finished,8
force_india,Force India,4,Finished,9
force_india,Force India,6,Finished,10
force_india,Force India,4,Finished,12
force_india,Force India,1,Finished,12
force_india,Force India,6,Finished,13
force_india,Force India,6,Finished,14
force_india,Force India,2,Finished,14
force_india,Force India,4,Finished,15
force_india,Force India,1,Finished,16
force_india,Force India,4,Finished,18
force_india,Force India,16,Finished,19
force_india,Force India,12,Finished,19
force_india,Force India,6,Finished,6
force_india,Force India,8,Finished,8
force_india,Force India,6,Finished,9
force_india,Force India,10,Finished,11
force_india,Force India,8,Finished,12
force_india,Force India,6,Finished,13
force_india,Force India,8,Finished,14
force_india,Force India,15,Finished,15
force_india,Force India,10,Finished,16
force_india,Force India,6,Finished,17
force_india,Force India,4,Finished,17
force_india,Force India,10,Finished,19
force_india,Force India,6,Finished,19
force_india,Force India,6,Finished,1
force_india,Force India,6,Finished,5
force_india,Force India,15,Finished,6
force_india,Force India,8,Finished,6
force_india,Force India,15,Finished,8
force_india,Force India,2,Finished,8
force_india,Force India,8,Finished,10
force_india,Force India,6,Finished,10
force_india,Force India,6,Finished,12
force_india,Force India,12,Finished,13
force_india,Force India,10,Finished,13
force_india,Force India,4,Finished,14
force_india,Force India,1,Finished,14
force_india,Force India,4,Finished,15
force_india,Force India,8,Finished,16
force_india,Force India,4,Finished,16
force_india,Force India,6,Finished,17
force_india,Force India,4,Finished,17
force_india,Force India,6,Finished,19
force_india,Force India,1,Finished,19
force_india,Force India,12,Finished,20
force_india,Force India,6,Finished,20
force_india,Force India,6,Finished,21
force_india,Force India,4,Finished,21
force_india,Force India,6,Finished,3
force_india,Force India,1,Finished,3
force_india,Force India,8,Finished,4
force_india,Force India,6,Finished,4
force_india,Force India,10,Finished,7
force_india,Force India,8,Finished,7
force_india,Force India,8,Finished,8
force_india,Force India,2,Finished,12
force_india,Force India,8,Finished,13
force_india,Force India,2,Finished,13
force_india,Force India,10,Finished,14
force_india,Force India,1,Finished,14
force_india,Force India,8,Finished,15
force_india,Force India,8,Finished,16
force_india,Force India,6,Finished,16
force_india,Force India,8,Finished,17
force_india,Force India,2,Finished,19
force_india,Force India,6,Finished,20
force_india,Force India,4,Finished,20
force_india,Force India,15,Finished,4
force_india,Force India,8,Finished,6
force_india,Force India,6,Finished,10
force_india,Force India,1,Finished,10
force_india,Force India,6,Finished,11
force_india,Force India,4,Finished,11
force_india,Force India,10,Finished,13
force_india,Force India,8,Finished,13
force_india,Force India,8,Finished,14
force_india,Force India,6,Finished,14
force_india,Force India,6,Finished,17
force_india,Force India,2,Finished,17
force_india,Force India,4,Finished,18
force_india,Force India,4,Finished,21
mclaren,McLaren,15,Finished,1
mclaren,McLaren,6,Finished,1
mclaren,McLaren,25,Finished,2
mclaren,McLaren,8,Finished,2
mclaren,McLaren,8,Finished,3
mclaren,McLaren,4,Finished,3
mclaren,McLaren,25,Finished,4
mclaren,McLaren,18,Finished,4
mclaren,McLaren,10,Finished,5
mclaren,McLaren,10,Finished,6
mclaren,McLaren,25,Finished,7
mclaren,McLaren,18,Finished,7
mclaren,McLaren,25,Finished,8
mclaren,McLaren,18,Finished,8
mclaren,McLaren,18,Finished,9
mclaren,McLaren,15,Finished,9
mclaren,McLaren,18,Finished,10
mclaren,McLaren,12,Finished,10
mclaren,McLaren,12,Finished,11
mclaren,McLaren,10,Finished,11
mclaren,McLaren,25,Finished,13
mclaren,McLaren,18,Finished,14
mclaren,McLaren,12,Finished,15
mclaren,McLaren,12,Finished,16
mclaren,McLaren,10,Finished,16
mclaren,McLaren,18,Finished,17
mclaren,McLaren,12,Finished,18
mclaren,McLaren,10,Finished,18
mclaren,McLaren,18,Finished,19
mclaren,McLaren,15,Finished,19
mclaren,McLaren,18,Finished,1
mclaren,McLaren,8,Finished,1
mclaren,McLaren,18,Finished,2
mclaren,McLaren,4,Finished,2
mclaren,McLaren,25,Finished,3
mclaren,McLaren,12,Finished,3
mclaren,McLaren,12,Finished,4
mclaren,McLaren,8,Finished,4
mclaren,McLaren,18,Finished,5
mclaren,McLaren,15,Finished,5
mclaren,McLaren,15,Finished,6
mclaren,McLaren,8,Finished,6
mclaren,McLaren,25,Finished,7
mclaren,McLaren,12,Finished,8
mclaren,McLaren,8,Finished,8
mclaren,McLaren,12,Finished,9
mclaren,McLaren,25,Finished,10
mclaren,McLaren,25,Finished,11
mclaren,McLaren,12,Finished,11
mclaren,McLaren,15,Finished,12
mclaren,McLaren,18,Finished,13
mclaren,McLaren,12,Finished,13
mclaren,McLaren,18,Finished,14
mclaren,McLaren,10,Finished,14
mclaren,McLaren,25,Finished,15
mclaren,McLaren,10,Finished,15
mclaren,McLaren,18,Finished,16
mclaren,McLaren,12,Finished,16
mclaren,McLaren,18,Finished,17
mclaren,McLaren,6,Finished,17
mclaren,McLaren,25,Finished,18
mclaren,McLaren,15,Finished,18
mclaren,McLaren,15,Finished,19
mclaren,McLaren,25,Finished,1
mclaren,McLaren,15,Finished,1
mclaren,McLaren,15,Finished,2
mclaren,McLaren,18,Finished,3
mclaren,McLaren,15,Finished,3
mclaren,McLaren,4,Finished,4
mclaren,McLaren,4,Finished,5
mclaren,McLaren,2,Finished,5
mclaren,McLaren,10,Finished,6
mclaren,McLaren,25,Finished,7
mclaren,McLaren,4,Finished,8
mclaren,McLaren,4,Finished,9
mclaren,McLaren,1,Finished,9
mclaren,McLaren,18,Finished,10
mclaren,McLaren,25,Finished,11
mclaren,McLaren,8,Finished,11
mclaren,McLaren,25,Finished,12
mclaren,McLaren,25,Finished,13
mclaren,McLaren,18,Finished,14
mclaren,McLaren,12,Finished,15
mclaren,McLaren,10,Finished,15
mclaren,McLaren,1,Finished,16
mclaren,McLaren,12,Finished,17
mclaren,McLaren,10,Finished,17
mclaren,McLaren,12,Finished,18
mclaren,McLaren,25,Finished,19
mclaren,McLaren,10,Finished,19
mclaren,McLaren,25,Finished,20
mclaren,McLaren,2,Finished,1
mclaren,McLaren,2,Finished,2
mclaren,McLaren,10,Finished,3
mclaren,McLaren,8,Finished,4
mclaren,McLaren,1,Finished,4
mclaren,McLaren,4,Finished,5
mclaren,McLaren,2,Finished,5
mclaren,McLaren,8,Finished,6
mclaren,McLaren,8,Finished,9
mclaren,McLaren,4,Finished,9
mclaren,McLaren,6,Finished,10
mclaren,McLaren,8,Finished,11
mclaren,McLaren,1,Finished,12
mclaren,McLaren,6,Finished,13
mclaren,McLaren,4,Finished,13
mclaren,McLaren,4,Finished,14
mclaren,McLaren,1,Finished,14
mclaren,McLaren,2,Finished,15
mclaren,McLaren,10,Finished,16
mclaren,McLaren,2,Finished,17
mclaren,McLaren,6,Finished,18
mclaren,McLaren,1,Finished,18
mclaren,McLaren,12,Finished,19
mclaren,McLaren,8,Finished,19
mclaren,McLaren,18,Finished,1
mclaren,McLaren,15,Finished,1
mclaren,McLaren,8,Finished,2
mclaren,McLaren,12,Finished,7
mclaren,McLaren,2,Finished,7
mclaren,McLaren,6,Finished,8
mclaren,McLaren,12,Finished,9
mclaren,McLaren,6,Finished,9
mclaren,McLaren,4,Finished,10
mclaren,McLaren,1,Finished,11
mclaren,McLaren,8,Finished,12
mclaren,McLaren,4,Finished,13
mclaren,McLaren,1,Finished,13
mclaren,McLaren,1,Finished,14
mclaren,McLaren,10,Finished,15
mclaren,McLaren,12,Finished,16
mclaren,McLaren,10,Finished,16
mclaren,McLaren,4,Finished,17
mclaren,McLaren,12,Finished,18
mclaren,McLaren,2,Finished,18
mclaren,McLaren,20,Finished,19
mclaren,McLaren,4,Finished,6
mclaren,McLaren,10,Finished,10
mclaren,McLaren,2,Finished,10
mclaren,McLaren,2,Finished,15
mclaren,McLaren,8,Finished,16
mclaren,McLaren,10,Finished,6
mclaren,McLaren,8,Finished,9
mclaren,McLaren,6,Finished,13
mclaren,McLaren,6,Finished,15
mclaren,McLaren,6,Finished,16
mclaren,McLaren,2,Finished,16
mclaren,McLaren,10,Finished,18
mclaren,McLaren,1,Finished,20
mclaren,McLaren,1,Finished,21
mclaren,McLaren,2,Finished,8
mclaren,McLaren,8,Finished,11
mclaren,McLaren,6,Finished,14
mclaren,McLaren,4,Finished,19
mclaren,McLaren,10,Finished,1
mclaren,McLaren,2,Finished,1
mclaren,McLaren,6,Finished,3
mclaren,McLaren,6,Finished,4
mclaren,McLaren,2,Finished,4
mclaren,McLaren,4,Finished,10
mclaren,McLaren,6,Finished,15
mclaren,McLaren,8,Finished,2
mclaren,McLaren,6,Finished,4
mclaren,McLaren,4,Finished,4
mclaren,McLaren,4,Finished,5
mclaren,McLaren,8,Finished,6
mclaren,McLaren,8,Finished,8
mclaren,McLaren,8,Finished,10
mclaren,McLaren,10,Finished,11
mclaren,McLaren,6,Finished,15
mclaren,McLaren,8,Finished,16
mclaren,McLaren,4,Finished,16
mclaren,McLaren,10,Finished,17
mclaren,McLaren,6,Finished,19
mclaren,McLaren,15,Finished,20
mclaren,McLaren,4,Finished,20
mclaren,McLaren,16,Finished,1
mclaren,McLaren,10,Finished,1
mclaren,McLaren,10,Finished,2
mclaren,McLaren,10,Finished,4
mclaren,McLaren,2,Finished,5
mclaren,McLaren,6,Finished,7
mclaren,McLaren,18,Finished,8
mclaren,McLaren,12,Finished,8
mclaren,McLaren,8,Finished,9
mclaren,McLaren,10,Finished,11
mclaren,McLaren,6,Finished,13
mclaren,McLaren,4,Finished,13
mclaren,McLaren,10,Finished,14
mclaren,McLaren,5,Finished,14
mclaren,McLaren,12,Finished,15
mclaren,McLaren,10,Finished,15
mclaren,McLaren,12,Finished,16
mclaren,McLaren,1,Finished,16
mclaren,McLaren,10,Finished,17
mclaren,McLaren,8,Finished,17
mclaren,McLaren,12,Finished,1
mclaren,McLaren,6,Finished,1
mclaren,McLaren,15,Finished,2
mclaren,McLaren,8,Finished,2
mclaren,McLaren,10,Finished,3
mclaren,McLaren,2,Finished,3
mclaren,McLaren,8,Finished,4
mclaren,McLaren,15,Finished,5
mclaren,McLaren,10,Finished,6
mclaren,McLaren,2,Finished,6
mclaren,McLaren,10,Finished,7
mclaren,McLaren,8,Finished,7
mclaren,McLaren,15,Finished,9
mclaren,McLaren,6,Finished,9
mclaren,McLaren,12,Finished,10
mclaren,McLaren,10,Finished,10
mclaren,McLaren,6,Finished,12
mclaren,McLaren,26,Finished,14
mclaren,McLaren,18,Finished,14
mclaren,McLaren,12,Finished,15
mclaren,McLaren,7,Finished,15
mclaren,McLaren,6,Finished,16
mclaren,McLaren,10,Finished,17
mclaren,McLaren,4,Finished,17
mclaren,McLaren,10,Finished,21
mclaren,McLaren,1,Finished,21
mclaren,McLaren,6,Finished,22
mclaren,McLaren,6,Finished,2
mclaren,McLaren,10,Finished,3
mclaren,McLaren,8,Finished,3
mclaren,McLaren,15,Finished,4
mclaren,McLaren,4,Finished,6
mclaren,McLaren,9,Finished,7
mclaren,McLaren,4,Finished,8
mclaren,McLaren,2,Finished,8
mclaren,McLaren,8,Finished,10
mclaren,McLaren,6,Finished,12
mclaren,McLaren,2,Finished,12
mclaren,McLaren,6,Finished,13
mclaren,McLaren,6,Finished,15
mclaren,McLaren,6,Finished,16
mclaren,McLaren,12,Finished,17
mclaren,McLaren,10,Finished,17
mclaren,McLaren,1,Finished,18
mclaren,McLaren,8,Finished,19
mclaren,McLaren,9,Finished,22
mclaren,McLaren,2,Finished,22
red_bull,Red Bull,4,Finished,1
red_bull,Red Bull,2,Finished,2
red_bull,Red Bull,18,Finished,3
red_bull,Red Bull,8,Finished,4
red_bull,Red Bull,4,Finished,4
red_bull,Red Bull,18,Finished,6
red_bull,Red Bull,10,Finished,8
red_bull,Red Bull,6,Finished,10
red_bull,Red Bull,8,Finished,11
red_bull,Red Bull,18,Finished,13
red_bull,Red Bull,8,Finished,14
red_bull,Red Bull,18,Finished,15
red_bull,Red Bull,18,Finished,16
red_bull,Red Bull,18,Finished,18
red_bull,Red Bull,4,Finished,19
red_bull,Red Bull,10,Finished,1
red_bull,Red Bull,18,Finished,3
red_bull,Red Bull,18,Finished,4
red_bull,Red Bull,18,Finished,7
red_bull,Red Bull,18,Finished,9
red_bull,Red Bull,18,Finished,11
red_bull,Red Bull,10,Finished,11
red_bull,Red Bull,18,Finished,12
red_bull,Red Bull,18,Finished,19
